SOM9940,TOG-SOM-269130
SOI5780,TOG-SOI-269136
ZSA2900,TOG-ZSA-269142
SGI510,TOG-SGI-269148
KOR5930,TOG-KOR-269154
SSU3120,TOG-SSU-269160
ESP3550,TOG-ESP-269166
SRL4120,TOG-SRL-269172
SUD9690,TOG-SUD-269178
SUR3550,TOG-SUR-269184
SWZ4330,TOG-SWZ-269190
SWE3380,TOG-SWE-269196
SWI2840,TOG-SWI-269202
SYR6060,TOG-SYR-269208
TWN2370,TOG-TWN-269214
TAJ2170,TOG-TAJ-269220
TAN7830,TOG-TAN-269226
THA8730,TOG-THA-269232
BAH4830,TOG-BAH-269238
GAM7570,TOG-GAM-269244
TOG7290,TOG-TOG-269250
TAT3880,TOG-TAT-269256
TUN1570,TOG-TUN-269262
TUR3580,TOG-TUR-269268
TKM4170,TOG-TKM-269274
TCI3630,TOG-TCI-269280
TVL1730,TOG-TVL-269286
UGN4620,TOG-UGN-269292
UKR2920,TOG-UKR-269298
UAE1150,TOG-UAE-269304
GRB5740,TOG-GRB-269310
UVG9510,TOG-UVG-269316
URG5370,TOG-URG-269322
UZB300,TOG-UZB-269328
VNT810,TOG-VNT-269334
VAT20,TOG-VAT-269340
VEN7960,TOG-VEN-269346
VNM5800,TOG-VNM-269352
WSA9700,TOG-WSA-269358
YMN3790,TOG-YMN-269364
ZMB5360,TOG-ZMB-269370
ZMV4830,TOG-ZMV-269376
GUI8570,TOG-GUI-269382
GUI9110,TOG-GUB-269388
GUI2360,TOG-GUY-269394
GUI1050,TOG-HAI-269400
GUI2440,TOG-HON-269406
GUI9340,TOG-HKG-269412
GUI9550,TOG-HUN-269418
GUI7680,TOG-ICE-269424
GUI8050,TOG-IND-269430
GUI9820,TOG-IND-269436
GUI930,TOG-IND-269442
AFG7770,TAT-AFG-269448
ALD3350,TAT-ALD-269454
ALB6490,TAT-ALB-269460
DZA270,TAT-DZA-269466
ASM7630,TAT-ASM-269472
AND4260,TAT-AND-269478
AGO2110,TAT-AGO-269484
ARG4290,TAT-ARG-269490
ARM8620,TAT-ARM-269496
ABW1350,TAT-ABW-269502
AUS220,TAT-AUS-269508
AUT1670,TAT-AUT-269514
AZE110,TAT-AZE-269520
BHR3730,TAT-BHR-269526
BGD7840,TAT-BGD-269532
BRB3240,TAT-BRB-269538
BLR4130,TAT-BLR-269544
BEL9800,TAT-BEL-269550
BLZ8620,TAT-BLZ-269556
BEN2810,TAT-BEN-269562
BMU840,TAT-BMU-269568
BTN5050,TAT-BTN-269574
BOL3130,TAT-BOL-269580
BIH8950,TAT-BIH-269586
BWA8140,TAT-BWA-269592
BRA3640,TAT-BRA-269598
BRN870,TAT-BRN-269604
BGR1780,TAT-BGR-269610
BFA4030,TAT-BFA-269616
BDI3990,TAT-BDI-269622
KHM6760,TAT-KHM-269628
CMR120,TAT-CMR-269634
CAN940,TAT-CAN-269640
CPV5700,TAT-CPV-269646
CYM4670,TAT-CYM-269652
CAF9020,TAT-CAF-269658
TCD6520,TAT-TCD-269664
CHL2800,TAT-CHL-269670
CHN8650,TAT-CHN-269676
COL6190,TAT-COL-269682
COM310,TAT-COM-269688
COG7710,TAT-COG-269694
COD7090,TAT-COD-269700
COK8560,TAT-COK-269706
CRI5860,TAT-CRI-269712
HRV6830,TAT-HRV-269718
CUB5280,TAT-CUB-269724
CUW8290,TAT-CUW-269730
CYP2700,TAT-CYP-269736
CZE7150,TAT-CZE-269742
DNK7960,TAT-DNK-269748
DJI2450,TAT-DJI-269754
DMA9210,TAT-DMA-269760
DOM4880,TAT-DOM-269766
TLS8410,TAT-TLS-269772
ECU5000,TAT-ECU-269778
EGY1240,TAT-EGY-269784
SLV8560,TAT-SLV-269790
GNQ2270,TAT-GNQ-269796
ERI9360,TAT-ERI-269802
EST4370,TAT-EST-269808
ETH4070,TAT-ETH-269814
FLK8580,TAT-FLK-269820
FRO2370,TAT-FRO-269826
FSM8180,TAT-FSM-269832
FJI110,TAT-FJI-269838
FIN7760,TAT-FIN-269844
FRA7630,TAT-FRA-269850
PYF6060,TAT-PYF-269856
GAB8180,TAT-GAB-269862
GEO3690,TAT-GEO-269868
DEU9960,TAT-DEU-269874
GHA4700,TAT-GHA-269880
GBR4990,TAT-GBR-269886
GRC6440,TAT-GRC-269892
GRD1390,TAT-GRD-269898
GRE6690,TAT-GRE-269904
GUM4640,TAT-GUM-269910
GUA3550,TAT-GUA-269916
GUI6110,TAT-GUI-269922
GUB2990,TAT-GUB-269928
GUY5680,TAT-GUY-269934
HAI3110,TAT-HAI-269940
HON8010,TAT-HON-269946
HKG8780,TAT-HKG-269952
HUN7360,TAT-HUN-269958
ICE5220,TAT-ICE-269964
IND4160,TAT-IND-269970
INA9240,TAT-INA-269976
IRN6240,TAT-IRN-269982
IRQ4520,TAT-IRQ-269988
IRL5500,TAT-IRL-269994
ISM9730,TAT-ISM-270000
ISR9300,TAT-ISR-270006
ITA6600,TAT-ITA-270012
IVC9810,TAT-IVC-270018
JAM9590,TAT-JAM-270024
JPN6680,TAT-JPN-270030
JOR9260,TAT-JOR-270036
KZH3400,TAT-KZH-270042
KEY3760,TAT-KEY-270048
KIR1070,TAT-KIR-270054
KOS1790,TAT-KOS-270060
KUW4120,TAT-KUW-270066
KYG6590,TAT-KYG-270072
LAO2100,TAT-LAO-270078
LAT2060,TAT-LAT-270084
LEB3720,TAT-LEB-270090
LES8190,TAT-LES-270096
LIB9040,TAT-LIB-270102
LBY9400,TAT-LBY-270108
LIE2280,TAT-LIE-270114
LIT9840,TAT-LIT-270120
LXB2240,TAT-LXB-270126
MAU3960,TAT-MAU-270132
MAC840,TAT-MAC-270138
MAD6720,TAT-MAD-270144
MAW3850,TAT-MAW-270150
MYL6400,TAT-MYL-270156
MDL7130,TAT-MDL-270162
MAL5240,TAT-MAL-270168
MAA5810,TAT-MAA-270174
MAI7320,TAT-MAI-270180
MAN40,TAT-MAN-270186
MAU2730,TAT-MAU-270192
MEX2550,TAT-MEX-270198
MOD5790,TAT-MOD-270204
MOC2050,TAT-MOC-270210
MON5040,TAT-MON-270216
MOG7540,TAT-MOG-270222
MOR9440,TAT-MOR-270228
MOZ5060,TAT-MOZ-270234
MYN8420,TAT-MYN-270240
NMB1890,TAT-NMB-270246
NEP9580,TAT-NEP-270252
NTR8080,TAT-NTR-270258
NCA3030,TAT-NCA-270264
NZL6480,TAT-NZL-270270
NCG5670,TAT-NCG-270276
NGR5290,TAT-NGR-270282
NIG7880,TAT-NIG-270288
PRK9900,TAT-PRK-270294
NCY3630,TAT-NCY-270300
NMI8920,TAT-NMI-270306
NRW1520,TAT-NRW-270312
OMN1880,TAT-OMN-270318
PAK4360,TAT-PAK-270324
PAU9210,TAT-PAU-270330
PAT280,TAT-PAT-270336
PAN7480,TAT-PAN-270342
PNG7940,TAT-PNG-270348
PRG430,TAT-PRG-270354
PER4280,TAT-PER-270360
PHP6810,TAT-PHP-270366
POL1590,TAT-POL-270372
PTR1340,TAT-PTR-270378
PRO2150,TAT-PRO-270384
QTR6290,TAT-QTR-270390
ROM2850,TAT-ROM-270396
RUS3350,TAT-RUS-270402
RWN2380,TAT-RWN-270408
SKN2890,TAT-SKN-270414
SLU2920,TAT-SLU-270420
SAM1440,TAT-SAM-270426
SMA6820,TAT-SMA-270432
STP5690,TAT-STP-270438
SAU2610,TAT-SAU-270444
SEN1170,TAT-SEN-270450
SER810,TAT-SER-270456
SYC4250,TAT-SYC-270462
SLE6770,TAT-SLE-270468
SGP6260,TAT-SGP-270474
SLO6140,TAT-SLO-270480
SLO3580,TAT-SLO-270486
SOS1000,TAT-SOS-270492
SOM9940,TAT-SOM-270498
SOI5780,TAT-SOI-270504
ZSA2900,TAT-ZSA-270510
SGI510,TAT-SGI-270516
KOR5930,TAT-KOR-270522
SSU3120,TAT-SSU-270528
ESP3550,TAT-ESP-270534
SRL4120,TAT-SRL-270540
SUD9690,TAT-SUD-270546
SUR3550,TAT-SUR-270552
SWZ4330,TAT-SWZ-270558
SWE3380,TAT-SWE-270564
SWI2840,TAT-SWI-270570
SYR6060,TAT-SYR-270576
TWN2370,TAT-TWN-270582
TAJ2170,TAT-TAJ-270588
TAN7830,TAT-TAN-270594
THA8730,TAT-THA-270600
BAH4830,TAT-BAH-270606
GAM7570,TAT-GAM-270612
TOG7290,TAT-TOG-270618
TOG6180,TAT-TOG-270624
TUN1570,TAT-TUN-270630
TUR3580,TAT-TUR-270636
TKM4170,TAT-TKM-270642
TCI3630,TAT-TCI-270648
TVL1730,TAT-TVL-270654
UGN4620,TAT-UGN-270660
UKR2920,TAT-UKR-270666
UAE1150,TAT-UAE-270672
GRB5740,TAT-GRB-270678
UVG9510,TAT-UVG-270684
URG5370,TAT-URG-270690
UZB300,TAT-UZB-270696
VNT810,TAT-VNT-270702
VAT20,TAT-VAT-270708
VEN7960,TAT-VEN-270714
VNM5800,TAT-VNM-270720
WSA9700,TAT-WSA-270726
YMN3790,TAT-YMN-270732
ZMB5360,TAT-ZMB-270738
ZMV4830,TAT-ZMV-270744
GUI8570,TAT-GUI-270750
GUI9110,TAT-GUB-270756
GUI2360,TAT-GUY-270762
GUI1050,TAT-HAI-270768
GUI2440,TAT-HON-270774
GUI9340,TAT-HKG-270780
GUI9550,TAT-HUN-270786
GUI7680,TAT-ICE-270792
GUI8050,TAT-IND-270798
GUI9820,TAT-IND-270804
GUI930,TAT-IND-270810
AFG7770,TUN-AFG-270816
ALD3350,TUN-ALD-270822
ALB6490,TUN-ALB-270828
DZA270,TUN-DZA-270834
ASM7630,TUN-ASM-270840
AND4260,TUN-AND-270846
AGO2110,TUN-AGO-270852
ARG4290,TUN-ARG-270858
ARM8620,TUN-ARM-270864
ABW1350,TUN-ABW-270870
AUS220,TUN-AUS-270876
AUT1670,TUN-AUT-270882
AZE110,TUN-AZE-270888
BHR3730,TUN-BHR-270894
BGD7840,TUN-BGD-270900
BRB3240,TUN-BRB-270906
BLR4130,TUN-BLR-270912
BEL9800,TUN-BEL-270918
BLZ8620,TUN-BLZ-270924
BEN2810,TUN-BEN-270930
BMU840,TUN-BMU-270936
BTN5050,TUN-BTN-270942
BOL3130,TUN-BOL-270948
BIH8950,TUN-BIH-270954
BWA8140,TUN-BWA-270960
BRA3640,TUN-BRA-270966
BRN870,TUN-BRN-270972
BGR1780,TUN-BGR-270978
BFA4030,TUN-BFA-270984
BDI3990,TUN-BDI-270990
KHM6760,TUN-KHM-270996
CMR120,TUN-CMR-271002
CAN940,TUN-CAN-271008
CPV5700,TUN-CPV-271014
CYM4670,TUN-CYM-271020
CAF9020,TUN-CAF-271026
TCD6520,TUN-TCD-271032
CHL2800,TUN-CHL-271038
CHN8650,TUN-CHN-271044
COL6190,TUN-COL-271050
COM310,TUN-COM-271056
COG7710,TUN-COG-271062
COD7090,TUN-COD-271068
COK8560,TUN-COK-271074
CRI5860,TUN-CRI-271080
HRV6830,TUN-HRV-271086
CUB5280,TUN-CUB-271092
CUW8290,TUN-CUW-271098
CYP2700,TUN-CYP-271104
CZE7150,TUN-CZE-271110
DNK7960,TUN-DNK-271116
DJI2450,TUN-DJI-271122
DMA9210,TUN-DMA-271128
DOM4880,TUN-DOM-271134
TLS8410,TUN-TLS-271140
ECU5000,TUN-ECU-271146
EGY1240,TUN-EGY-271152
SLV8560,TUN-SLV-271158
GNQ2270,TUN-GNQ-271164
ERI9360,TUN-ERI-271170
EST4370,TUN-EST-271176
ETH4070,TUN-ETH-271182
FLK8580,TUN-FLK-271188
FRO2370,TUN-FRO-271194
FSM8180,TUN-FSM-271200
FJI110,TUN-FJI-271206
FIN7760,TUN-FIN-271212
FRA7630,TUN-FRA-271218
PYF6060,TUN-PYF-271224
GAB8180,TUN-GAB-271230
GEO3690,TUN-GEO-271236
DEU9960,TUN-DEU-271242
GHA4700,TUN-GHA-271248
GBR4990,TUN-GBR-271254
GRC6440,TUN-GRC-271260
GRD1390,TUN-GRD-271266
GRE6690,TUN-GRE-271272
GUM4640,TUN-GUM-271278
GUA3550,TUN-GUA-271284
GUI6110,TUN-GUI-271290
GUB2990,TUN-GUB-271296
GUY5680,TUN-GUY-271302
HAI3110,TUN-HAI-271308
HON8010,TUN-HON-271314
HKG8780,TUN-HKG-271320
HUN7360,TUN-HUN-271326
ICE5220,TUN-ICE-271332
IND4160,TUN-IND-271338
INA9240,TUN-INA-271344
IRN6240,TUN-IRN-271350
IRQ4520,TUN-IRQ-271356
IRL5500,TUN-IRL-271362
ISM9730,TUN-ISM-271368
ISR9300,TUN-ISR-271374
ITA6600,TUN-ITA-271380
IVC9810,TUN-IVC-271386
JAM9590,TUN-JAM-271392
JPN6680,TUN-JPN-271398
JOR9260,TUN-JOR-271404
KZH3400,TUN-KZH-271410
KEY3760,TUN-KEY-271416
KIR1070,TUN-KIR-271422
KOS1790,TUN-KOS-271428
KUW4120,TUN-KUW-271434
KYG6590,TUN-KYG-271440
LAO2100,TUN-LAO-271446
LAT2060,TUN-LAT-271452
LEB3720,TUN-LEB-271458
LES8190,TUN-LES-271464
LIB9040,TUN-LIB-271470
LBY9400,TUN-LBY-271476
LIE2280,TUN-LIE-271482
LIT9840,TUN-LIT-271488
LXB2240,TUN-LXB-271494
MAU3960,TUN-MAU-271500
MAC840,TUN-MAC-271506
MAD6720,TUN-MAD-271512
MAW3850,TUN-MAW-271518
MYL6400,TUN-MYL-271524
MDL7130,TUN-MDL-271530
MAL5240,TUN-MAL-271536
MAA5810,TUN-MAA-271542
MAI7320,TUN-MAI-271548
MAN40,TUN-MAN-271554
MAU2730,TUN-MAU-271560
MEX2550,TUN-MEX-271566
MOD5790,TUN-MOD-271572
MOC2050,TUN-MOC-271578
MON5040,TUN-MON-271584
MOG7540,TUN-MOG-271590
MOR9440,TUN-MOR-271596
MOZ5060,TUN-MOZ-271602
MYN8420,TUN-MYN-271608
NMB1890,TUN-NMB-271614
NEP9580,TUN-NEP-271620
NTR8080,TUN-NTR-271626
NCA3030,TUN-NCA-271632
NZL6480,TUN-NZL-271638
NCG5670,TUN-NCG-271644
NGR5290,TUN-NGR-271650
NIG7880,TUN-NIG-271656
PRK9900,TUN-PRK-271662
NCY3630,TUN-NCY-271668
NMI8920,TUN-NMI-271674
NRW1520,TUN-NRW-271680
OMN1880,TUN-OMN-271686
PAK4360,TUN-PAK-271692
PAU9210,TUN-PAU-271698
PAT280,TUN-PAT-271704
PAN7480,TUN-PAN-271710
PNG7940,TUN-PNG-271716
PRG430,TUN-PRG-271722
PER4280,TUN-PER-271728
PHP6810,TUN-PHP-271734
POL1590,TUN-POL-271740
PTR1340,TUN-PTR-271746
PRO2150,TUN-PRO-271752
QTR6290,TUN-QTR-271758
ROM2850,TUN-ROM-271764
RUS3350,TUN-RUS-271770
RWN2380,TUN-RWN-271776
SKN2890,TUN-SKN-271782
SLU2920,TUN-SLU-271788
SAM1440,TUN-SAM-271794
SMA6820,TUN-SMA-271800
STP5690,TUN-STP-271806
SAU2610,TUN-SAU-271812
SEN1170,TUN-SEN-271818
SER810,TUN-SER-271824
SYC4250,TUN-SYC-271830
SLE6770,TUN-SLE-271836
SGP6260,TUN-SGP-271842
SLO6140,TUN-SLO-271848
SLO3580,TUN-SLO-271854
SOS1000,TUN-SOS-271860
SOM9940,TUN-SOM-271866
SOI5780,TUN-SOI-271872
ZSA2900,TUN-ZSA-271878
SGI510,TUN-SGI-271884
KOR5930,TUN-KOR-271890
SSU3120,TUN-SSU-271896
ESP3550,TUN-ESP-271902
SRL4120,TUN-SRL-271908
SUD9690,TUN-SUD-271914
SUR3550,TUN-SUR-271920
SWZ4330,TUN-SWZ-271926
SWE3380,TUN-SWE-271932
SWI2840,TUN-SWI-271938
SYR6060,TUN-SYR-271944
TWN2370,TUN-TWN-271950
TAJ2170,TUN-TAJ-271956
TAN7830,TUN-TAN-271962
THA8730,TUN-THA-271968
BAH4830,TUN-BAH-271974
GAM7570,TUN-GAM-271980
TOG7290,TUN-TOG-271986
TOG6180,TUN-TOG-271992
TAT3880,TUN-TAT-271998
TUR3580,TUN-TUR-272004
TKM4170,TUN-TKM-272010
TCI3630,TUN-TCI-272016
TVL1730,TUN-TVL-272022
UGN4620,TUN-UGN-272028
UKR2920,TUN-UKR-272034
UAE1150,TUN-UAE-272040
GRB5740,TUN-GRB-272046
UVG9510,TUN-UVG-272052
URG5370,TUN-URG-272058
UZB300,TUN-UZB-272064
VNT810,TUN-VNT-272070
VAT20,TUN-VAT-272076
VEN7960,TUN-VEN-272082
VNM5800,TUN-VNM-272088
WSA9700,TUN-WSA-272094
YMN3790,TUN-YMN-272100
ZMB5360,TUN-ZMB-272106
ZMV4830,TUN-ZMV-272112
GUI8570,TUN-GUI-272118
GUI9110,TUN-GUB-272124
GUI2360,TUN-GUY-272130
GUI1050,TUN-HAI-272136
GUI2440,TUN-HON-272142
GUI9340,TUN-HKG-272148
GUI9550,TUN-HUN-272154
GUI7680,TUN-ICE-272160
GUI8050,TUN-IND-272166
GUI9820,TUN-IND-272172
GUI930,TUN-IND-272178
AFG7770,TUR-AFG-272184
ALD3350,TUR-ALD-272190
ALB6490,TUR-ALB-272196
DZA270,TUR-DZA-272202
ASM7630,TUR-ASM-272208
AND4260,TUR-AND-272214
AGO2110,TUR-AGO-272220
ARG4290,TUR-ARG-272226
ARM8620,TUR-ARM-272232
ABW1350,TUR-ABW-272238
AUS220,TUR-AUS-272244
AUT1670,TUR-AUT-272250
AZE110,TUR-AZE-272256
BHR3730,TUR-BHR-272262
BGD7840,TUR-BGD-272268
BRB3240,TUR-BRB-272274
BLR4130,TUR-BLR-272280
BEL9800,TUR-BEL-272286
BLZ8620,TUR-BLZ-272292
BEN2810,TUR-BEN-272298
BMU840,TUR-BMU-272304
BTN5050,TUR-BTN-272310
BOL3130,TUR-BOL-272316
BIH8950,TUR-BIH-272322
BWA8140,TUR-BWA-272328
BRA3640,TUR-BRA-272334
BRN870,TUR-BRN-272340
BGR1780,TUR-BGR-272346
BFA4030,TUR-BFA-272352
BDI3990,TUR-BDI-272358
KHM6760,TUR-KHM-272364
CMR120,TUR-CMR-272370
CAN940,TUR-CAN-272376
CPV5700,TUR-CPV-272382
CYM4670,TUR-CYM-272388
CAF9020,TUR-CAF-272394
TCD6520,TUR-TCD-272400
CHL2800,TUR-CHL-272406
CHN8650,TUR-CHN-272412
COL6190,TUR-COL-272418
COM310,TUR-COM-272424
COG7710,TUR-COG-272430
COD7090,TUR-COD-272436
COK8560,TUR-COK-272442
CRI5860,TUR-CRI-272448
HRV6830,TUR-HRV-272454
CUB5280,TUR-CUB-272460
CUW8290,TUR-CUW-272466
CYP2700,TUR-CYP-272472
CZE7150,TUR-CZE-272478
DNK7960,TUR-DNK-272484
DJI2450,TUR-DJI-272490
DMA9210,TUR-DMA-272496
DOM4880,TUR-DOM-272502
TLS8410,TUR-TLS-272508
ECU5000,TUR-ECU-272514
EGY1240,TUR-EGY-272520
SLV8560,TUR-SLV-272526
GNQ2270,TUR-GNQ-272532
ERI9360,TUR-ERI-272538
EST4370,TUR-EST-272544
ETH4070,TUR-ETH-272550
FLK8580,TUR-FLK-272556
FRO2370,TUR-FRO-272562
FSM8180,TUR-FSM-272568
FJI110,TUR-FJI-272574
FIN7760,TUR-FIN-272580
FRA7630,TUR-FRA-272586
PYF6060,TUR-PYF-272592
GAB8180,TUR-GAB-272598
GEO3690,TUR-GEO-272604
DEU9960,TUR-DEU-272610
GHA4700,TUR-GHA-272616
GBR4990,TUR-GBR-272622
GRC6440,TUR-GRC-272628
GRD1390,TUR-GRD-272634
GRE6690,TUR-GRE-272640
GUM4640,TUR-GUM-272646
GUA3550,TUR-GUA-272652
GUI6110,TUR-GUI-272658
GUB2990,TUR-GUB-272664
GUY5680,TUR-GUY-272670
HAI3110,TUR-HAI-272676
HON8010,TUR-HON-272682
HKG8780,TUR-HKG-272688
HUN7360,TUR-HUN-272694
ICE5220,TUR-ICE-272700
IND4160,TUR-IND-272706
INA9240,TUR-INA-272712
IRN6240,TUR-IRN-272718
IRQ4520,TUR-IRQ-272724
IRL5500,TUR-IRL-272730
ISM9730,TUR-ISM-272736
ISR9300,TUR-ISR-272742
ITA6600,TUR-ITA-272748
IVC9810,TUR-IVC-272754
JAM9590,TUR-JAM-272760
JPN6680,TUR-JPN-272766
JOR9260,TUR-JOR-272772
KZH3400,TUR-KZH-272778
KEY3760,TUR-KEY-272784
KIR1070,TUR-KIR-272790
KOS1790,TUR-KOS-272796
KUW4120,TUR-KUW-272802
KYG6590,TUR-KYG-272808
LAO2100,TUR-LAO-272814
LAT2060,TUR-LAT-272820
LEB3720,TUR-LEB-272826
LES8190,TUR-LES-272832
LIB9040,TUR-LIB-272838
LBY9400,TUR-LBY-272844
LIE2280,TUR-LIE-272850
LIT9840,TUR-LIT-272856
LXB2240,TUR-LXB-272862
MAU3960,TUR-MAU-272868
MAC840,TUR-MAC-272874
MAD6720,TUR-MAD-272880
MAW3850,TUR-MAW-272886
MYL6400,TUR-MYL-272892
MDL7130,TUR-MDL-272898
MAL5240,TUR-MAL-272904
MAA5810,TUR-MAA-272910
MAI7320,TUR-MAI-272916
MAN40,TUR-MAN-272922
MAU2730,TUR-MAU-272928
MEX2550,TUR-MEX-272934
MOD5790,TUR-MOD-272940
MOC2050,TUR-MOC-272946
MON5040,TUR-MON-272952
MOG7540,TUR-MOG-272958
MOR9440,TUR-MOR-272964
MOZ5060,TUR-MOZ-272970
MYN8420,TUR-MYN-272976
NMB1890,TUR-NMB-272982
NEP9580,TUR-NEP-272988
NTR8080,TUR-NTR-272994
NCA3030,TUR-NCA-273000
NZL6480,TUR-NZL-273006
NCG5670,TUR-NCG-273012
NGR5290,TUR-NGR-273018
NIG7880,TUR-NIG-273024
PRK9900,TUR-PRK-273030
NCY3630,TUR-NCY-273036
NMI8920,TUR-NMI-273042
NRW1520,TUR-NRW-273048
OMN1880,TUR-OMN-273054
PAK4360,TUR-PAK-273060
PAU9210,TUR-PAU-273066
PAT280,TUR-PAT-273072
PAN7480,TUR-PAN-273078
PNG7940,TUR-PNG-273084
PRG430,TUR-PRG-273090
PER4280,TUR-PER-273096
PHP6810,TUR-PHP-273102
POL1590,TUR-POL-273108
PTR1340,TUR-PTR-273114
PRO2150,TUR-PRO-273120
QTR6290,TUR-QTR-273126
ROM2850,TUR-ROM-273132
RUS3350,TUR-RUS-273138
RWN2380,TUR-RWN-273144
SKN2890,TUR-SKN-273150
SLU2920,TUR-SLU-273156
SAM1440,TUR-SAM-273162
SMA6820,TUR-SMA-273168
STP5690,TUR-STP-273174
SAU2610,TUR-SAU-273180
SEN1170,TUR-SEN-273186
SER810,TUR-SER-273192
SYC4250,TUR-SYC-273198
SLE6770,TUR-SLE-273204
SGP6260,TUR-SGP-273210
SLO6140,TUR-SLO-273216
SLO3580,TUR-SLO-273222
SOS1000,TUR-SOS-273228
SOM9940,TUR-SOM-273234
SOI5780,TUR-SOI-273240
ZSA2900,TUR-ZSA-273246
SGI510,TUR-SGI-273252
KOR5930,TUR-KOR-273258
SSU3120,TUR-SSU-273264
ESP3550,TUR-ESP-273270
SRL4120,TUR-SRL-273276
SUD9690,TUR-SUD-273282
SUR3550,TUR-SUR-273288
SWZ4330,TUR-SWZ-273294
SWE3380,TUR-SWE-273300
SWI2840,TUR-SWI-273306
SYR6060,TUR-SYR-273312
TWN2370,TUR-TWN-273318
TAJ2170,TUR-TAJ-273324
TAN7830,TUR-TAN-273330
THA8730,TUR-THA-273336
BAH4830,TUR-BAH-273342
GAM7570,TUR-GAM-273348
TOG7290,TUR-TOG-273354
TOG6180,TUR-TOG-273360
TAT3880,TUR-TAT-273366
TUN1570,TUR-TUN-273372
TKM4170,TUR-TKM-273378
TCI3630,TUR-TCI-273384
TVL1730,TUR-TVL-273390
UGN4620,TUR-UGN-273396
UKR2920,TUR-UKR-273402
UAE1150,TUR-UAE-273408
GRB5740,TUR-GRB-273414
UVG9510,TUR-UVG-273420
URG5370,TUR-URG-273426
UZB300,TUR-UZB-273432
VNT810,TUR-VNT-273438
VAT20,TUR-VAT-273444
VEN7960,TUR-VEN-273450
VNM5800,TUR-VNM-273456
WSA9700,TUR-WSA-273462
YMN3790,TUR-YMN-273468
ZMB5360,TUR-ZMB-273474
ZMV4830,TUR-ZMV-273480
GUI8570,TUR-GUI-273486
GUI9110,TUR-GUB-273492
GUI2360,TUR-GUY-273498
GUI1050,TUR-HAI-273504
GUI2440,TUR-HON-273510
GUI9340,TUR-HKG-273516
GUI9550,TUR-HUN-273522
GUI7680,TUR-ICE-273528
GUI8050,TUR-IND-273534
GUI9820,TUR-IND-273540
GUI930,TUR-IND-273546
AFG7770,TKM-AFG-273552
ALD3350,TKM-ALD-273558
ALB6490,TKM-ALB-273564
DZA270,TKM-DZA-273570
ASM7630,TKM-ASM-273576
AND4260,TKM-AND-273582
AGO2110,TKM-AGO-273588
ARG4290,TKM-ARG-273594
ARM8620,TKM-ARM-273600
ABW1350,TKM-ABW-273606
AUS220,TKM-AUS-273612
AUT1670,TKM-AUT-273618
AZE110,TKM-AZE-273624
BHR3730,TKM-BHR-273630
BGD7840,TKM-BGD-273636
BRB3240,TKM-BRB-273642
BLR4130,TKM-BLR-273648
BEL9800,TKM-BEL-273654
BLZ8620,TKM-BLZ-273660
BEN2810,TKM-BEN-273666
BMU840,TKM-BMU-273672
BTN5050,TKM-BTN-273678
BOL3130,TKM-BOL-273684
BIH8950,TKM-BIH-273690
BWA8140,TKM-BWA-273696
BRA3640,TKM-BRA-273702
BRN870,TKM-BRN-273708
BGR1780,TKM-BGR-273714
BFA4030,TKM-BFA-273720
BDI3990,TKM-BDI-273726
KHM6760,TKM-KHM-273732
CMR120,TKM-CMR-273738
CAN940,TKM-CAN-273744
CPV5700,TKM-CPV-273750
CYM4670,TKM-CYM-273756
CAF9020,TKM-CAF-273762
TCD6520,TKM-TCD-273768
CHL2800,TKM-CHL-273774
CHN8650,TKM-CHN-273780
COL6190,TKM-COL-273786
COM310,TKM-COM-273792
COG7710,TKM-COG-273798
COD7090,TKM-COD-273804
COK8560,TKM-COK-273810
CRI5860,TKM-CRI-273816
HRV6830,TKM-HRV-273822
CUB5280,TKM-CUB-273828
CUW8290,TKM-CUW-273834
CYP2700,TKM-CYP-273840
CZE7150,TKM-CZE-273846
DNK7960,TKM-DNK-273852
DJI2450,TKM-DJI-273858
DMA9210,TKM-DMA-273864
DOM4880,TKM-DOM-273870
TLS8410,TKM-TLS-273876
ECU5000,TKM-ECU-273882
EGY1240,TKM-EGY-273888
SLV8560,TKM-SLV-273894
GNQ2270,TKM-GNQ-273900
ERI9360,TKM-ERI-273906
EST4370,TKM-EST-273912
ETH4070,TKM-ETH-273918
FLK8580,TKM-FLK-273924
FRO2370,TKM-FRO-273930
FSM8180,TKM-FSM-273936
FJI110,TKM-FJI-273942
FIN7760,TKM-FIN-273948
FRA7630,TKM-FRA-273954
PYF6060,TKM-PYF-273960
GAB8180,TKM-GAB-273966
GEO3690,TKM-GEO-273972
DEU9960,TKM-DEU-273978
GHA4700,TKM-GHA-273984
GBR4990,TKM-GBR-273990
GRC6440,TKM-GRC-273996
GRD1390,TKM-GRD-274002
GRE6690,TKM-GRE-274008
GUM4640,TKM-GUM-274014
GUA3550,TKM-GUA-274020
GUI6110,TKM-GUI-274026
GUB2990,TKM-GUB-274032
GUY5680,TKM-GUY-274038
HAI3110,TKM-HAI-274044
HON8010,TKM-HON-274050
HKG8780,TKM-HKG-274056
HUN7360,TKM-HUN-274062
ICE5220,TKM-ICE-274068
IND4160,TKM-IND-274074
INA9240,TKM-INA-274080
IRN6240,TKM-IRN-274086
IRQ4520,TKM-IRQ-274092
IRL5500,TKM-IRL-274098
ISM9730,TKM-ISM-274104
ISR9300,TKM-ISR-274110
ITA6600,TKM-ITA-274116
